FIPS,STATE,NNC,NNR,NNN,NNA,NMC,NMR,NMN,NMA,CNC,CNR,CNN,CNA,CMC,CMR,CMN,CMA
36109,New York,-51.39,0.00,91.23,9.27,152.67,208.33,270.42,209.17,189.11,270.53,389.37,278.30,428.98,487.69,593.34,497.67
36115,New York,-80.92,0.00,94.08,2.35,57.81,128.03,215.42,131.26,126.07,215.35,316.31,216.83,242.76,336.47,424.38,333.49
36117,New York,-63.61,0.00,76.01,2.28,88.99,85.60,193.77,112.40,282.48,387.82,507.52,389.27,375.60,511.73,625.13,503.65
36121,New York,-71.67,0.00,82.05,1.98,86.98,164.98,239.05,163.14,82.80,143.29,308.38,167.69,208.10,329.94,467.81,331.95
36123,New York,-65.41,0.00,77.90,2.35,41.44,108.99,191.70,111.74,255.51,361.67,486.67,364.29,485.70,539.10,627.89,546.11
37001,North Carolina,-25.79,0.00,30.72,0.88,22.00,27.15,65.24,34.97,396.20,514.25,610.23,506.41,455.75,572.01,683.59,568.26
37003,North Carolina,-24.09,0.00,39.31,3.54,23.87,31.25,72.55,39.45,415.54,529.49,616.95,520.80,495.45,595.38,696.93,593.50
37007,North Carolina,-22.86,0.00,23.77,0.00,32.21,31.24,61.97,38.89,442.37,564.18,669.55,557.59,532.45,639.11,750.69,637.71
37013,North Carolina,-29.95,0.00,43.51,3.09,85.15,109.53,145.58,112.06,505.49,667.96,918.75,685.82,599.74,762.18,992.66,775.01
,,,,,,,,,,,,,,,,,
37017,North Carolina,-15.06,0.00,22.24,1.29,57.59,46.68,50.29,50.01,387.73,517.83,608.40,505.36,366.61,580.95,656.23,543.36
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
37025,North Carolina,-21.53,0.00,13.01,-2.12,27.40,55.50,98.72,58.84,578.84,681.50,788.51,680.06,677.92,752.04,823.29,749.15
37027,North Carolina,-31.62,0.00,38.45,1.21,59.73,94.09,122.11,91.93,380.11,487.49,574.09,480.12,518.95,597.66,671.34,594.27
37031,North Carolina,-24.60,0.00,37.74,2.95,3.43,26.96,63.33,29.80,453.89,601.91,849.78,622.73,485.91,641.51,853.55,651.77
37033,North Carolina,-18.37,0.00,30.05,2.80,145.46,39.50,61.00,71.69,456.88,535.72,630.35,537.66,553.84,595.37,683.42,605.09
37035,North Carolina,-27.39,0.00,32.10,0.90,83.10,127.80,183.37,129.69,418.48,548.05,627.85,533.46,610.58,686.16,779.75,688.30
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
37053,North Carolina,-29.29,0.00,40.62,2.15,63.79,101.85,108.83,93.55,433.50,535.77,657.16,537.77,509.38,637.44,740.04,628.22
37057,North Carolina,-29.50,0.00,37.51,1.67,37.06,53.45,88.26,57.70,418.96,561.62,650.74,545.94,550.55,634.45,738.05,636.99
37059,North Carolina,-29.76,0.00,37.12,1.60,31.25,45.70,74.60,49.13,422.17,562.12,655.81,548.30,499.70,617.15,702.19,606.86
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
37069,North Carolina,-6.10,0.00,26.73,5.17,29.40,53.76,90.56,56.61,469.03,589.05,659.12,574.65,610.72,654.54,740.77,663.19
37073,North Carolina,-30.52,0.00,43.19,2.82,11.27,44.22,90.63,47.11,462.59,548.99,713.82,565.73,480.47,619.37,731.98,610.19
37077,North Carolina,-17.61,0.00,14.35,-0.80,18.09,44.92,56.14,40.95,527.03,593.78,683.48,597.47,597.32,595.06,667.06,612.00
37079,North Carolina,-3.20,0.00,25.02,5.23,-15.49,8.37,36.77,9.15,423.70,500.01,684.95,524.04,450.43,609.18,716.40,593.54
37081,North Carolina,-21.57,0.00,35.74,3.35,-5.20,24.42,63.96,26.60,403.27,519.00,622.27,513.69,490.36,584.49,694.32,586.11
37083,North Carolina,-23.75,0.00,33.77,2.09,85.10,67.80,109.31,82.02,385.12,477.32,604.37,483.50,438.69,588.45,713.91,579.46
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
37095,North Carolina,-36.92,0.00,53.95,4.00,1.02,34.63,84.11,38.33,601.72,766.60,1009.32,781.91,633.31,808.93,1030.39,816.36
37097,North Carolina,-32.23,0.00,40.87,1.82,129.78,184.66,252.29,186.81,413.26,552.02,652.23,540.03,666.88,744.54,858.55,750.98
37101,North Carolina,-13.40,0.00,27.49,3.32,36.90,66.03,112.45,69.77,426.98,510.39,671.72,527.04,492.65,647.66,789.27,641.20
37103,North Carolina,-20.23,0.00,29.75,2.09,0.92,22.26,53.54,24.39,490.00,588.96,749.00,601.18,531.55,689.08,787.76,671.60
37105,North Carolina,3.82,0.00,0.78,1.30,18.67,47.12,92.28,50.76,387.77,531.94,621.31,515.94,554.26,621.62,743.15,632.62
,,,,,,,,,,,,,,,,,
37109,North Carolina,-18.24,0.00,4.55,-3.32,101.73,131.24,46.03,103.37,407.36,530.47,633.47,523.15,584.17,554.48,660.55,586.58
37117,North Carolina,-25.02,0.00,36.03,2.45,13.32,39.48,30.47,30.80,432.30,536.22,652.51,536.89,479.01,600.37,682.20,588.27
37119,North Carolina,-5.96,0.00,12.68,1.87,23.69,49.87,85.40,51.99,465.29,600.14,718.58,593.54,545.42,666.54,768.03,659.25
,,,,,,,,,,,,,,,,,
37125,North Carolina,-20.31,0.00,26.23,1.05,34.24,44.71,-84.93,10.90,348.92,458.67,587.76,460.81,330.02,451.75,558.38,445.50
37127,North Carolina,-19.04,0.00,27.67,1.99,-1.64,20.05,51.36,22.21,388.07,534.53,681.89,531.88,404.10,609.94,714.82,581.94
37129,North Carolina,-14.51,0.00,24.71,2.09,53.39,56.26,61.56,56.56,424.44,572.44,673.51,557.91,496.89,616.77,737.88,614.08
37131,North Carolina,-27.66,0.00,40.68,2.92,9.09,39.45,42.23,32.55,411.06,495.44,634.44,506.60,440.98,572.48,647.82,556.33
37133,North Carolina,-20.17,0.00,30.35,2.29,1.53,22.46,53.88,24.78,435.00,545.42,818.98,582.00,431.58,567.46,802.74,588.39
37135,North Carolina,-28.44,0.00,35.15,1.33,30.67,38.70,84.14,47.59,510.64,603.59,684.74,598.47,610.95,671.32,755.73,675.12
37137,North Carolina,-30.27,0.00,44.46,3.24,2.79,30.88,72.41,33.91,495.25,655.81,911.51,675.34,524.62,697.38,927.39,707.60
37139,North Carolina,-37.29,0.00,54.55,3.91,4.17,37.36,86.32,40.91,491.24,653.22,897.85,669.79,526.80,688.81,909.53,699.60
37141,North Carolina,-19.58,0.00,30.54,2.63,4.13,23.83,54.60,26.44,449.31,588.57,819.66,607.75,460.58,589.80,827.34,613.06
37143,North Carolina,-31.41,0.00,44.40,2.96,-4.42,27.05,71.53,29.97,454.32,599.09,885.24,630.04,476.48,633.75,891.58,654.70
37145,North Carolina,-24.95,0.00,31.01,1.32,184.58,208.15,287.03,220.89,494.80,569.38,650.73,569.13,759.04,840.55,856.97,822.53
,,,,,,,,,,,,,,,,,
37151,North Carolina,-26.97,0.00,34.65,1.79,219.77,240.46,246.82,236.64,459.11,566.94,655.85,560.18,758.67,834.19,918.19,833.96
37153,North Carolina,-19.33,0.00,24.29,0.96,9.23,30.25,57.30,31.39,393.62,514.76,611.46,506.30,474.57,601.91,693.40,590.47
,,,,,,,,,,,,,,,,,
37157,North Carolina,-21.16,0.00,35.71,3.39,96.59,142.11,193.22,142.75,431.45,534.17,617.14,527.22,601.38,677.23,758.90,676.52
37159,North Carolina,-32.26,0.00,42.71,2.20,36.85,70.61,98.67,68.80,480.89,583.12,683.30,580.27,593.20,665.03,767.71,670.34
37161,North Carolina,-23.57,0.00,28.24,1.12,22.68,39.58,82.64,45.86,445.52,554.84,638.98,546.59,533.29,627.44,703.32,620.92
37163,North Carolina,-21.81,0.00,-17.52,-9.72,-32.34,-3.10,44.79,0.95,350.07,424.34,610.91,449.36,541.91,596.64,717.97,610.70
,,,,,,,,,,,,,,,,,
37167,North Carolina,-25.28,0.00,16.57,-2.09,63.93,78.45,110.22,82.58,581.83,692.32,791.40,687.11,711.44,863.15,955.85,845.66
37169,North Carolina,-20.40,0.00,34.58,3.24,37.39,99.72,170.30,100.76,398.82,508.29,582.29,497.46,796.19,838.99,912.83,844.42
37171,North Carolina,-31.06,0.00,47.19,3.31,61.68,101.22,131.85,98.24,389.38,499.42,590.92,492.40,489.90,598.61,679.58,589.23
37179,North Carolina,-25.02,0.00,14.00,-2.57,40.33,43.89,79.86,51.93,566.64,668.95,772.44,666.98,673.70,746.20,860.00,754.11
37183,North Carolina,5.01,0.00,6.47,3.08,37.06,58.08,-50.82,26.87,466.19,543.43,573.90,530.42,451.53,472.05,543.97,483.45
37185,North Carolina,-22.49,0.00,31.75,2.30,54.02,80.21,115.60,82.29,462.30,568.45,634.19,556.64,583.68,619.60,688.96,626.36
37187,North Carolina,-35.72,0.00,52.61,3.90,478.27,459.48,438.64,458.80,535.17,712.27,937.57,720.33,986.13,1170.52,1362.70,1167.99
37191,North Carolina,-24.00,0.00,34.04,2.03,-15.22,17.31,69.30,21.44,360.39,432.80,618.37,458.00,494.67,616.02,748.70,615.85
37193,North Carolina,-29.77,0.00,35.53,1.18,67.51,76.93,102.67,80.79,413.17,521.87,585.68,508.86,524.58,618.35,688.61,610.49
37195,North Carolina,-22.00,0.00,32.92,2.42,31.67,62.20,107.01,65.19,390.97,519.09,707.58,530.87,437.01,586.33,801.04,598.89
,,,,,,,,,,,,,,,,,
38015,North Dakota,-75.39,0.00,94.14,3.88,-23.92,53.16,149.17,56.96,41.91,107.65,255.25,126.57,95.36,162.59,313.85,181.90
38029,North Dakota,-83.62,0.00,104.33,4.28,-27.10,56.82,160.71,60.81,152.41,246.12,424.89,265.19,210.85,305.25,485.80,324.47
38055,North Dakota,-86.56,0.00,108.17,4.48,-27.67,59.39,167.35,63.58,19.86,103.34,267.75,121.86,80.96,165.10,331.12,183.72
38059,North Dakota,-79.96,0.00,102.00,4.63,-24.16,57.09,160.24,61.56,224.38,314.71,488.61,333.33,282.38,374.38,551.44,393.22
39001,Ohio,-49.79,0.00,64.75,4.43,389.79,440.26,501.12,443.28,436.61,564.47,673.44,558.25,874.51,944.48,1050.33,955.26
39003,Ohio,-62.70,0.00,78.74,4.71,224.09,300.68,392.20,305.01,337.11,506.97,640.20,495.17,646.64,791.13,970.63,801.40
39005,Ohio,-54.00,0.00,67.96,4.11,314.76,386.26,453.84,384.82,282.73,424.26,542.56,416.67,662.92,769.62,877.52,769.64
39007,Ohio,-59.20,0.00,73.88,4.31,354.65,317.50,312.73,327.56,273.31,434.35,567.97,425.41,627.77,712.54,853.54,729.52
39009,Ohio,-52.20,0.00,67.44,4.50,948.83,1028.97,1014.78,999.76,475.12,617.33,705.74,600.35,1301.70,1437.89,1547.31,1429.23
39011,Ohio,-62.91,0.00,78.75,4.65,282.08,361.87,456.95,366.30,337.59,510.96,640.83,497.05,696.74,829.04,1008.11,842.95
39015,Ohio,-150.15,0.00,87.02,-19.87,151.07,188.14,232.77,190.34,376.21,542.72,706.64,541.38,529.23,698.63,865.13,697.18
39017,Ohio,-46.54,0.00,64.28,5.29,328.20,381.65,466.18,391.01,387.38,517.46,630.00,511.65,693.54,768.96,911.11,789.19
39019,Ohio,-50.52,0.00,64.92,4.25,114.79,147.56,193.43,151.47,372.69,499.34,627.78,499.47,514.96,760.04,752.51,681.73
39021,Ohio,-61.62,0.00,72.74,3.21,221.38,298.80,391.34,303.19,290.40,449.60,579.72,440.15,569.00,683.25,821.86,690.35
39023,Ohio,-58.80,0.00,78.08,5.72,337.46,414.06,506.74,418.74,320.08,490.78,618.93,477.16,710.37,835.43,1007.96,849.59
39025,Ohio,-53.45,0.00,69.64,4.79,139.62,198.26,271.24,202.46,457.05,603.41,698.37,587.16,641.28,790.44,898.25,777.26
39027,Ohio,-67.18,0.00,86.31,5.65,172.88,251.13,347.40,256.40,306.94,477.23,610.29,465.25,575.00,745.19,872.12,731.36
39029,Ohio,-57.07,0.00,73.19,4.76,306.30,384.22,439.98,377.17,297.64,456.17,584.04,446.24,819.13,808.51,960.70,858.50
39031,Ohio,-56.83,0.00,71.68,4.37,326.87,406.94,417.69,385.40,337.24,493.31,613.90,481.91,722.20,842.38,953.80,839.29
39033,Ohio,-65.71,0.00,81.12,4.51,133.36,209.23,299.39,213.36,259.98,432.08,574.30,422.34,450.95,653.20,817.50,640.89
39037,Ohio,-66.29,0.00,86.53,5.99,232.90,317.83,418.42,322.36,363.70,527.76,650.38,514.51,656.15,789.34,940.45,794.40
39039,Ohio,-57.42,0.00,71.90,4.25,442.50,512.17,554.75,503.63,306.09,457.81,588.87,450.97,735.85,857.53,1019.13,869.38
39041,Ohio,-57.75,0.00,72.93,4.47,274.27,347.48,429.24,349.86,348.03,509.96,629.11,496.30,699.57,834.63,979.59,837.22
39043,Ohio,-58.79,0.00,73.49,4.32,720.66,767.38,853.81,779.41,348.08,506.47,640.58,498.50,1014.70,1116.52,1227.57,1119.02
39045,Ohio,-58.06,0.00,78.41,6.05,193.93,267.77,357.92,272.53,414.93,556.21,682.15,551.04,681.83,792.41,909.54,794.05
39047,Ohio,-65.02,0.00,83.30,5.39,220.50,296.60,388.45,301.18,336.04,495.44,623.45,485.29,623.56,741.48,885.73,749.17
39049,Ohio,-56.69,0.00,72.40,4.63,728.98,736.13,593.71,690.21,418.89,577.95,702.27,566.77,1068.43,1143.68,1227.76,1146.14
39051,Ohio,-64.72,0.00,82.70,5.30,347.14,425.65,519.47,430.09,263.65,432.98,589.14,428.38,643.26,769.67,960.79,789.11
39053,Ohio,-52.92,0.00,68.31,4.55,97.88,158.38,234.27,162.90,477.04,611.63,721.80,603.69,620.35,769.32,865.68,752.69
39055,Ohio,-54.95,0.00,69.66,4.33,376.76,376.95,396.39,382.85,218.74,358.32,493.13,356.40,682.21,752.20,902.51,776.61
39057,Ohio,-59.81,0.00,75.84,4.72,141.65,210.39,293.56,214.59,380.18,544.60,666.64,531.05,593.79,717.08,841.11,716.90
39059,Ohio,-56.89,0.00,71.95,4.43,87.12,149.68,226.37,153.81,467.35,619.97,719.81,603.27,598.77,758.55,863.56,741.22
39061,Ohio,-52.49,0.00,69.75,5.12,98.70,159.12,236.05,163.99,426.62,565.26,669.10,554.13,610.96,713.81,812.59,712.22
39063,Ohio,-59.75,0.00,76.61,4.98,244.18,319.30,407.69,323.12,324.01,489.34,622.86,479.03,639.35,761.07,929.97,775.15
39065,Ohio,-61.28,0.00,77.95,4.91,135.12,207.63,295.31,212.04,324.62,496.65,626.87,483.26,549.06,695.48,858.53,700.10
39067,Ohio,-57.53,0.00,73.10,4.59,90.45,154.75,234.17,159.18,421.96,543.02,681.26,547.89,448.83,630.75,745.38,609.50
39069,Ohio,-63.65,0.00,85.36,6.45,194.71,278.50,378.70,283.26,335.71,500.10,649.34,494.91,611.17,733.27,879.63,740.31
39071,Ohio,-58.52,0.00,76.18,5.23,112.59,179.00,262.25,183.95,382.14,540.61,658.70,527.70,549.47,730.51,841.25,708.35
39073,Ohio,-48.04,0.00,62.54,4.29,63.81,118.22,188.32,122.85,373.20,503.24,611.44,496.11,488.15,619.65,725.78,611.43
39075,Ohio,-56.68,0.00,71.24,4.28,310.75,324.80,307.93,315.27,299.76,450.21,572.45,441.06,687.77,777.79,904.63,788.79
39077,Ohio,-55.78,0.00,70.32,4.28,230.74,300.42,383.30,304.24,304.43,454.81,583.38,447.62,601.48,777.40,882.80,755.18
39079,Ohio,-50.79,0.00,65.73,4.42,105.68,166.66,242.03,170.87,482.55,594.00,738.36,603.73,444.70,602.33,743.71,596.83
39083,Ohio,-52.86,0.00,68.72,4.69,248.34,319.61,407.29,324.41,259.58,402.18,519.62,393.99,582.34,705.64,855.39,713.35
39087,Ohio,-45.47,0.00,58.91,3.97,711.91,602.33,668.86,656.73,477.87,656.43,698.68,614.02,1080.43,1191.52,1318.94,1196.17
39089,Ohio,-51.55,0.00,67.94,4.86,323.63,398.60,475.39,398.91,326.43,469.43,586.29,460.94,699.16,793.79,946.25,811.22
39091,Ohio,-55.83,0.00,72.66,4.98,429.91,465.62,597.30,494.95,310.50,464.44,593.73,456.37,716.90,822.79,1009.64,847.28
39093,Ohio,-54.63,0.00,69.24,4.30,448.08,402.49,385.82,411.51,369.53,529.15,649.69,516.63,872.13,953.11,918.07,917.24
39095,Ohio,-63.72,0.00,83.91,5.99,83.10,159.58,253.85,164.79,313.70,487.45,649.75,483.37,458.28,647.72,828.50,644.44
39097,Ohio,-57.25,0.00,73.51,4.80,95.20,159.83,241.28,164.78,348.25,506.51,633.96,496.53,534.15,681.81,798.88,671.94
39099,Ohio,-56.16,0.00,71.44,4.50,101.89,168.80,251.35,173.38,292.92,446.57,571.36,437.21,444.82,597.75,759.59,599.98
39101,Ohio,-59.20,0.00,74.16,4.39,173.10,244.15,328.84,248.10,311.20,474.38,596.86,461.36,567.62,696.32,817.38,693.55
39103,Ohio,-54.88,0.00,69.43,4.29,480.88,418.91,458.84,450.38,340.14,488.82,611.65,480.40,895.64,968.28,1085.61,981.75
39105,Ohio,-52.07,0.00,66.53,4.27,109.22,168.53,241.70,172.59,465.14,617.10,702.84,596.28,659.11,744.51,880.58,759.77
39107,Ohio,-62.60,0.00,77.77,4.45,241.09,321.64,415.14,325.35,332.58,502.52,628.36,488.43,650.99,776.02,958.06,793.10
39109,Ohio,3.00,0.00,86.15,27.36,438.58,501.12,583.75,507.08,404.11,570.78,696.13,557.55,770.13,886.90,1060.66,904.00
39113,Ohio,-56.32,0.00,75.68,5.75,514.58,531.54,647.85,561.97,450.56,598.87,722.53,590.82,893.14,985.77,1141.43,1004.81
39115,Ohio,-52.44,0.00,67.58,4.47,189.46,251.40,328.05,255.71,404.89,548.74,653.16,536.17,672.87,761.30,891.64,773.87
39117,Ohio,-57.91,0.00,72.95,4.42,220.76,292.35,378.51,296.58,265.45,416.31,544.95,409.00,538.01,729.63,840.76,704.30
39119,Ohio,-57.08,0.00,73.16,4.74,184.67,253.92,338.94,258.53,373.74,532.16,650.53,519.35,590.55,734.57,877.70,733.82
39123,Ohio,-60.08,0.00,75.47,4.53,603.97,655.58,667.18,643.13,395.85,563.45,702.27,554.06,973.73,1105.31,1229.49,1102.61
39125,Ohio,-56.67,0.00,78.60,6.54,357.13,434.54,522.74,437.60,351.68,503.15,633.76,496.25,707.15,814.55,1003.08,839.09
39127,Ohio,-52.28,0.00,69.30,5.05,311.65,382.90,457.53,383.70,355.85,495.67,615.82,489.17,747.26,851.01,950.97,849.51
39129,Ohio,-51.54,0.00,68.97,5.18,30.30,91.79,170.18,96.77,453.09,598.06,714.96,588.97,573.88,692.08,812.87,692.49
39131,Ohio,-49.57,0.00,66.60,5.06,339.78,343.40,477.67,383.48,448.64,584.53,701.88,578.39,905.93,974.51,1117.38,997.08
39133,Ohio,-51.52,0.00,66.56,4.45,511.08,520.50,512.03,514.98,314.91,459.87,575.14,450.28,786.31,876.96,1010.42,889.80
39135,Ohio,-67.02,0.00,83.92,4.96,318.79,399.31,494.91,403.67,387.80,553.36,675.55,539.51,736.07,854.40,1004.50,863.76
39137,Ohio,-67.64,0.00,81.67,4.08,208.27,288.52,384.79,293.17,374.03,536.10,674.03,528.16,656.82,792.84,965.85,803.74
39139,Ohio,-57.62,0.00,72.15,4.27,328.30,404.62,443.78,392.96,260.87,409.21,537.62,402.61,657.20,779.18,890.48,775.50
39141,Ohio,-61.19,0.00,78.14,5.00,153.07,224.10,311.72,228.95,369.15,529.40,666.88,521.88,651.14,768.43,888.89,769.02
39143,Ohio,-60.67,0.00,72.51,3.43,308.64,381.93,467.66,385.50,303.79,459.11,599.16,453.92,657.85,780.22,949.63,794.25
39145,Ohio,-53.28,0.00,69.59,4.83,596.77,568.27,613.69,591.05,305.08,465.48,643.45,470.34,1062.27,1094.19,1207.84,1119.16
39147,Ohio,-59.47,0.00,74.95,4.55,210.68,280.91,365.17,284.98,320.13,480.57,618.28,473.07,608.99,784.40,906.82,767.56
39149,Ohio,-59.78,0.00,76.54,4.94,349.93,431.01,525.45,434.84,306.44,471.16,598.52,459.16,690.60,810.83,999.58,831.46
39151,Ohio,-54.24,0.00,68.87,4.31,216.47,264.99,326.21,268.73,304.54,451.71,575.36,444.01,474.26,617.33,837.02,640.37
39153,Ohio,-53.06,0.00,68.83,4.67,131.69,179.02,260.73,189.41,312.30,467.23,599.80,459.86,573.20,683.00,737.98,665.82
39155,Ohio,-60.86,0.00,77.10,4.78,289.32,310.83,364.13,320.51,300.74,462.88,600.25,454.75,799.81,938.92,867.62,873.90
39157,Ohio,-56.47,0.00,71.23,4.34,245.66,287.70,337.92,290.07,352.64,510.58,626.30,497.11,773.94,874.26,960.52,869.62
39159,Ohio,-60.33,0.00,76.18,4.66,159.49,230.04,315.56,234.40,347.23,518.18,641.16,502.90,598.38,768.39,906.23,757.96
39161,Ohio,-66.99,0.00,84.51,5.16,362.09,446.49,540.56,449.18,365.48,530.73,665.16,520.73,760.12,882.40,1078.04,904.51
39165,Ohio,-55.53,0.00,68.02,3.65,324.79,398.50,484.84,402.13,272.34,413.66,539.73,408.52,671.66,767.41,918.47,784.07
39167,Ohio,-56.91,0.00,72.57,4.62,1042.98,1125.64,1029.38,1070.47,432.30,583.71,686.26,568.22,1293.44,1444.89,1583.66,1440.50
39169,Ohio,-57.15,0.00,71.49,4.21,183.70,256.35,343.57,260.58,284.66,435.99,558.77,426.73,517.90,702.62,836.81,686.51
39171,Ohio,-61.14,0.00,76.35,4.46,424.23,501.03,545.38,490.82,254.65,411.14,555.19,406.81,702.05,818.84,990.39,835.26
39173,Ohio,-63.21,0.00,76.74,3.94,220.01,295.26,385.68,299.67,303.49,466.93,610.80,460.39,587.49,707.16,871.59,720.50
39175,Ohio,-62.17,0.00,77.82,4.60,314.85,391.73,482.91,395.87,316.35,488.46,618.98,475.13,696.79,821.03,1019.72,843.46
40003,Oklahoma,-33.72,0.00,53.15,4.53,60.03,90.65,142.49,95.48,964.94,1102.27,1193.91,1087.74,1015.50,1101.27,1247.42,1112.84
40007,Oklahoma,-28.16,0.00,108.63,18.71,217.47,299.09,424.38,307.69,1104.46,1210.15,1250.17,1190.61,1338.42,1403.63,1410.77,1386.14
40011,Oklahoma,-39.36,0.00,56.48,3.50,552.89,715.33,657.90,659.11,793.06,880.56,1055.42,898.57,1249.22,1382.81,1717.69,1426.49
,,,,,,,,,,,,,,,,,
40015,Oklahoma,-28.20,0.00,8.57,-5.09,-18.09,7.36,87.94,20.17,788.55,882.52,1038.08,894.31,884.05,958.70,1147.83,983.27
40017,Oklahoma,27.21,0.00,38.83,16.36,76.71,111.07,164.51,115.13,918.24,1001.04,1099.33,1001.93,1038.59,1090.85,1248.80,1113.57
40023,Oklahoma,-20.89,0.00,35.37,3.21,124.91,140.43,127.27,133.14,460.43,557.57,721.54,571.19,521.73,805.42,807.15,732.52
,,,,,,,,,,,,,,,,,
40033,Oklahoma,-2.94,0.00,36.07,8.29,47.54,75.03,119.18,78.89,1040.08,1106.37,1274.58,1128.19,1094.55,1141.01,1340.30,1175.22
40035,Oklahoma,-21.68,0.00,-14.65,-8.83,5.20,27.00,61.09,29.75,480.42,618.97,674.51,596.18,621.28,709.45,767.58,699.89
40039,Oklahoma,-39.93,0.00,65.90,5.75,28.38,69.74,137.40,75.43,1058.16,1159.90,1349.95,1177.57,1113.52,1226.31,1416.45,1241.08
40047,Oklahoma,-31.96,0.00,52.34,4.76,23.32,53.31,103.09,57.86,935.02,1039.40,1114.83,1029.44,1044.16,1123.07,1215.34,1123.44
40049,Oklahoma,-26.46,0.00,41.68,3.37,236.03,262.29,332.51,272.06,732.07,803.45,902.44,807.68,843.55,893.19,1007.59,906.45
,,,,,,,,,,,,,,,,,
40053,Oklahoma,-38.97,0.00,14.76,-5.98,5.89,33.11,80.32,37.81,923.56,993.82,1047.69,987.46,958.15,999.90,1143.70,1022.26
40061,Oklahoma,-27.03,0.00,40.88,3.25,46.76,73.27,116.17,77.00,549.67,681.49,790.08,673.13,693.14,786.38,869.28,781.46
,,,,,,,,,,,,,,,,,
40071,Oklahoma,-42.93,0.00,47.11,0.73,3.56,27.15,66.17,30.80,657.02,920.24,856.08,836.87,852.28,925.16,1009.98,925.64
40073,Oklahoma,-29.89,0.00,52.69,5.31,242.40,283.36,424.46,306.49,859.40,939.47,1033.60,940.27,1107.18,1209.18,1406.63,1228.63
40079,Oklahoma,-24.93,0.00,38.32,3.12,45.44,70.03,110.71,73.67,507.62,636.86,766.35,634.18,670.38,748.49,851.08,752.13
40081,Oklahoma,46.75,0.00,21.47,17.11,54.55,87.32,140.50,91.71,430.64,549.68,690.08,552.22,814.10,854.63,967.59,869.95
40083,Oklahoma,-21.82,0.00,23.49,0.64,106.24,125.53,153.02,127.54,887.99,969.27,981.32,950.35,1014.43,1062.02,1180.48,1076.91
40087,Oklahoma,-25.88,0.00,40.53,3.09,20.24,52.63,123.11,61.14,674.80,764.56,855.42,762.11,806.05,861.11,976.51,873.14
,,,,,,,,,,,,,,,,,
40091,Oklahoma,-22.95,0.00,46.53,5.53,24.27,45.36,76.74,47.65,477.59,616.71,720.59,605.38,667.80,887.49,872.28,826.78
40093,Oklahoma,-49.91,0.00,77.15,5.58,86.70,159.36,228.78,157.03,918.30,1010.95,1232.59,1038.41,967.51,1065.94,1272.54,1088.24
40097,Oklahoma,-26.12,0.00,40.36,3.23,46.80,62.48,85.70,64.14,496.72,595.22,664.27,585.88,623.41,739.32,763.34,714.54
40101,Oklahoma,-31.66,0.00,44.71,2.68,144.47,190.44,195.35,179.64,568.38,690.62,838.62,693.79,663.71,906.66,929.40,848.90
40103,Oklahoma,-21.93,0.00,35.84,3.50,63.25,81.59,115.56,85.40,845.92,919.56,921.90,900.27,970.99,1006.97,1095.37,1017.64
40105,Oklahoma,-23.82,0.00,30.45,1.32,434.20,443.38,431.42,437.47,484.55,615.58,662.93,592.65,851.07,925.20,1034.42,930.93
40107,Oklahoma,-9.98,0.00,23.63,3.38,35.58,57.44,95.70,61.20,530.88,673.17,776.55,660.86,686.45,811.81,882.17,795.65
40109,Oklahoma,43.98,0.00,28.86,18.17,-4.31,21.69,68.51,26.38,636.16,814.67,889.26,785.91,886.44,942.68,1022.57,945.94
40111,Oklahoma,-23.34,0.00,38.08,3.32,100.63,81.91,159.11,105.09,538.79,668.58,763.71,657.35,690.63,876.51,873.41,827.20
40115,Oklahoma,-29.06,0.00,43.64,3.12,98.28,122.16,156.12,124.06,535.24,649.82,735.35,640.11,820.88,936.08,983.57,916.60
40119,Oklahoma,-31.91,0.00,38.85,1.36,83.75,110.67,153.31,114.00,781.97,814.65,893.65,823.93,788.54,832.49,925.27,842.18
40125,Oklahoma,-25.75,0.00,40.04,3.06,147.63,190.97,288.01,202.85,671.13,762.99,866.75,763.14,846.84,908.21,1036.88,921.78
40131,Oklahoma,-20.55,0.00,37.60,4.02,137.52,158.26,190.62,160.69,577.71,686.72,748.55,672.87,869.35,940.72,1016.64,939.31
40135,Oklahoma,-32.45,0.00,47.22,3.14,36.42,70.12,119.12,73.24,450.82,587.37,763.40,593.86,514.71,727.94,856.19,703.32
40139,Oklahoma,-92.54,0.00,122.58,5.42,176.38,280.50,387.22,278.68,1355.86,1439.43,1433.18,1413.71,1548.76,1635.39,1670.84,1618.51
40141,Oklahoma,-33.63,0.00,47.84,3.17,23.72,28.15,70.85,37.44,986.67,1047.93,1192.32,1065.29,1016.15,1076.76,1257.48,1102.91
40145,Oklahoma,-24.74,0.00,37.60,2.85,11.40,21.57,55.55,27.21,473.16,617.59,692.41,597.88,615.44,702.48,774.44,696.48
